unique_id,ds,Naive,SeasonalNaive_7,SeasonalNaive_14,SeasonalNaive_28,SeasonalNaive_365,AutoETS,AutoARIMA
hotel_21,2023-07-17,0.9074074074074074,0.9861111111111112,0.9768518518518519,0.9768518518518519,0.9768518518518519,0.9803656787627331,0.980324074074074
hotel_21,2023-07-18,0.9074074074074074,1.0,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.9803656787627331,0.980324074074074
hotel_21,2023-07-19,0.9074074074074074,0.9953703703703703,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9803656787627331,0.980324074074074
hotel_21,2023-07-20,0.9074074074074074,0.9907407407407407,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.9803656787627331,0.980324074074074
hotel_21,2023-07-21,0.9074074074074074,0.9074074074074074,0.9351851851851852,0.9351851851851852,0.9351851851851852,0.9803656787627331,0.980324074074074
hotel_21,2023-07-22,0.9074074074074074,1.0,1.0,1.0,1.0,0.9803656787627331,0.980324074074074
hotel_21,2023-07-23,0.9074074074074074,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9803656787627331,0.980324074074074
hotel_21,2023-07-24,0.9074074074074074,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.9803656787627331,0.980324074074074
hotel_21,2023-07-25,0.9074074074074074,1.0,1.0,1.0,1.0,0.9803656787627331,0.980324074074074
hotel_21,2023-07-26,0.9074074074074074,0.9953703703703703,0.9953703703703703,0.9953703703703703,0.9953703703703703,0.9803656787627331,0.980324074074074
hotel_21,2023-07-27,0.9074074074074074,0.9907407407407407,0.9907407407407407,0.9907407407407407,0.9907407407407407,0.9803656787627331,0.980324074074074
hotel_21,2023-07-28,0.9074074074074074,0.9074074074074074,0.9074074074074074,0.9074074074074074,0.9074074074074074,0.9803656787627331,0.980324074074074
hotel_35,2023-07-01,0.6953125,0.72265625,0.630859375,0.533203125,0.533203125,0.6953234383984629,0.6953125
hotel_35,2023-07-02,0.6953125,0.7421875,0.56640625,0.568359375,0.568359375,0.6953234383984629,0.6953125
hotel_35,2023-07-03,0.6953125,0.8359375,0.619140625,0.60546875,0.60546875,0.6953234383984629,0.6953125
hotel_35,2023-07-04,0.6953125,0.919921875,0.58203125,0.595703125,0.595703125,0.6953234383984629,0.6953125
hotel_35,2023-07-05,0.6953125,0.89453125,0.59375,0.65625,0.65625,0.6953234383984629,0.6953125
hotel_35,2023-07-06,0.6953125,0.8046875,0.77734375,0.654296875,0.654296875,0.6953234383984629,0.6953125
hotel_35,2023-07-07,0.6953125,0.6953125,0.859375,0.705078125,0.705078125,0.6953234383984629,0.6953125
hotel_35,2023-07-08,0.6953125,0.72265625,0.72265625,0.587890625,0.587890625,0.6953234383984629,0.6953125
hotel_35,2023-07-09,0.6953125,0.7421875,0.7421875,0.599609375,0.599609375,0.6953234383984629,0.6953125
hotel_35,2023-07-10,0.6953125,0.8359375,0.8359375,0.70703125,0.70703125,0.6953234383984629,0.6953125
hotel_35,2023-07-11,0.6953125,0.919921875,0.919921875,0.78125,0.78125,0.6953234383984629,0.6953125
hotel_35,2023-07-12,0.6953125,0.89453125,0.89453125,0.8359375,0.8359375,0.6953234383984629,0.6953125
hotel_35,2023-07-13,0.6953125,0.8046875,0.8046875,0.83203125,0.83203125,0.6953234383984629,0.6953125
hotel_35,2023-07-14,0.6953125,0.6953125,0.6953125,0.693359375,0.693359375,0.6953234383984629,0.6953125
hotel_35,2023-07-15,0.6953125,0.72265625,0.630859375,0.630859375,0.630859375,0.6953234383984629,0.6953125
hotel_35,2023-07-16,0.6953125,0.7421875,0.56640625,0.56640625,0.56640625,0.6953234383984629,0.6953125
hotel_35,2023-07-17,0.6953125,0.8359375,0.619140625,0.619140625,0.619140625,0.6953234383984629,0.6953125
hotel_35,2023-07-18,0.6953125,0.919921875,0.58203125,0.58203125,0.58203125,0.6953234383984629,0.6953125
hotel_35,2023-07-19,0.6953125,0.89453125,0.59375,0.59375,0.59375,0.6953234383984629,0.6953125
hotel_35,2023-07-20,0.6953125,0.8046875,0.77734375,0.77734375,0.77734375,0.6953234383984629,0.6953125
hotel_35,2023-07-21,0.6953125,0.6953125,0.859375,0.859375,0.859375,0.6953234383984629,0.6953125
hotel_35,2023-07-22,0.6953125,0.72265625,0.72265625,0.72265625,0.72265625,0.6953234383984629,0.6953125
hotel_35,2023-07-23,0.6953125,0.7421875,0.7421875,0.7421875,0.7421875,0.6953234383984629,0.6953125
hotel_35,2023-07-24,0.6953125,0.8359375,0.8359375,0.8359375,0.8359375,0.6953234383984629,0.6953125
hotel_35,2023-07-25,0.6953125,0.919921875,0.919921875,0.919921875,0.919921875,0.6953234383984629,0.6953125
hotel_35,2023-07-26,0.6953125,0.89453125,0.89453125,0.89453125,0.89453125,0.6953234383984629,0.6953125
hotel_35,2023-07-27,0.6953125,0.8046875,0.8046875,0.8046875,0.8046875,0.6953234383984629,0.6953125
hotel_35,2023-07-28,0.6953125,0.6953125,0.6953125,0.6953125,0.6953125,0.6953234383984629,0.6953125
hotel_42,2023-07-01,0.7611336032388664,0.902834008097166,0.8906882591093117,0.6720647773279352,0.6720647773279352,0.7366771912121499,0.725638504413104
hotel_42,2023-07-02,0.7611336032388664,0.38461538461538464,0.30364372469635625,0.562753036437247,0.562753036437247,0.7366771912121499,0.7268828901622538
hotel_42,2023-07-03,0.7611336032388664,0.7246963562753036,0.4493927125506073,0.7408906882591093,0.7408906882591093,0.7366771912121499,0.7441723742466445
hotel_42,2023-07-04,0.7611336032388664,0.97165991902834,0.6680161943319838,0.8623481781376519,0.8623481781376519,0.7366771912121499,0.745820524000048
hotel_42,2023-07-05,0.7611336032388664,0.8947368421052632,0.951417004048583,0.6761133603238867,0.6761133603238867,0.7366771912121499,0.7376920875623192
hotel_42,2023-07-06,0.7611336032388664,0.7732793522267206,0.7732793522267206,0.7004048582995951,0.7004048582995951,0.7366771912121499,0.7358396407817633
hotel_42,2023-07-07,0.7611336032388664,0.7611336032388664,0.8906882591093117,0.8502024291497976,0.8502024291497976,0.7366771912121499,0.7395209767786363
hotel_42,2023-07-08,0.7611336032388664,0.902834008097166,0.902834008097166,0.9473684210526315,0.9473684210526315,0.7366771912121499,0.7408936297457369
hotel_42,2023-07-09,0.7611336032388664,0.38461538461538464,0.38461538461538464,0.4291497975708502,0.4291497975708502,0.7366771912121499,0.7392957770676265
hotel_42,2023-07-10,0.7611336032388664,0.7246963562753036,0.7246963562753036,0.4898785425101215,0.4898785425101215,0.7366771912121499,0.7384256121993388
hotel_42,2023-07-11,0.7611336032388664,0.97165991902834,0.97165991902834,1.0121457489878543,1.0121457489878543,0.7366771912121499,0.7390834621585455
hotel_42,2023-07-12,0.7611336032388664,0.8947368421052632,0.8947368421052632,0.9959514170040485,0.9959514170040485,0.7366771912121499,0.739588905229169
hotel_42,2023-07-13,0.7611336032388664,0.7732793522267206,0.7732793522267206,0.6072874493927125,0.6072874493927125,0.7366771912121499,0.7393372054634821
hotel_42,2023-07-14,0.7611336032388664,0.7611336032388664,0.7611336032388664,0.7489878542510121,0.7489878542510121,0.7366771912121499,0.7390605760684928
hotel_42,2023-07-15,0.7611336032388664,0.902834008097166,0.8906882591093117,0.8906882591093117,0.8906882591093117,0.7366771912121499,0.7391460526748656
